Id,Label
940,pašīšu[(a-priest)]N
941,zāninu[provisioner]N
942,Ummān-manda[barbarian-horde]N
943,akukūtu[firebrand]N
944,uskāru[crescent-(moon)]N
945,išakkanū[bring-about]V
946,nukurtu[enmity]N
947,zakru[named]AJ
948,esēru[enclose]V
949,rību[earthquake]N
950,pašāhu[be(come)-at-rest]V
951,aggu[furious]AJ
952,surriš[quickly]AV
953,minûtu[count(ing)]N
954,nidûtu[abandonment]N
955,enēnu[punish]V
956,gērû[opponent]N
957,ayyābu[enemy]N
958,sapānu[flatten]V
959,mātitān[all-countries]N
960,kullatu[totality]N
961,mušēzibu[saving-one]N
962,bakû[weep]V
963,šūši[sixty]NU
964,būlu[animals]N
965,ṣēnu[flock]N
966,qaqqadu[head]N
967,muštālu[considering]AJ
968,muppaširu[calming]AJ
969,tikpu[spot]N
970,Asalluhi[Marduk]DN
971,mukammiru[one-who-heaps-up]N
972,mubannû[one-who-beautifies]N
973,nišūtu[relative(s)]N
974,pātiqu[shaper]N
975,padānu[path]N
976,ṣaliptu[lying]N
977,dāgilu[one-who-sees]N
978,qīpu[believable-one]N
979,wardu[slave]N
980,nābalu[dry-land]N
981,ikkibu[taboo]N
982,madaktu[(military)-camp]N
983,barbaru[wolf]N
984,aqû[wait-(for)]V
985,Baiti-ili[Bethel]DN
986,Anat-Baiti-ili[Anath-Bethel]DN
987,rabû[set]V
988,buʾʾuru[hunting]N
989,rimṭu[(an-illness)]N
990,nīqu[offering]N
991,luʾʾû[sully]V
992,Ber[1]DN
993,nīšu_1[(oath-on-the)-life]N
994,Atar-samayin[1]DN
995,tamû[take-an-oath]V
996,warkānu[later]AV
997,Antu[1]DN
998,amru[seen-one]N
999,šūnuhu[much-troubled]AJ
1000,taqabbi[speak]V
1001,Dumuzi[1]DN
1002,šalāšī[thrice]AV
1003,tīku[(rain)drop]N
1004,šipat[incantation]N
1005,gašīšu[stake]N
1006,baṣāru[tear-off]V
1007,pakku[(a-metal-object)]N
1008,meʾatu[(one)-hundred]NU
1009,kanšiš[submissively]AV
1010,ṣâlu[fight]V
1011,šahtu_N[reverent-one]N
1012,râbu[quake]V
1013,kalû[totality]N
1014,adru[afraid]AJ
1015,šutadduru[constantly-terrified]AJ
1016,ezhu[tied-round]AJ
1017,idāti[ominous-condition]N
1018,ittāti[sign]N
1019,galtu[fearful]AJ
1020,ṭehû[approach]V
1021,ritpāšu[extended]AJ
1022,apkallu[wise-man]N
1023,Nudimmud[1]DN
1024,hamāmu[gather]V
1025,Irqingu[1]DN
1026,uznu[ear]N
1027,šinnatu[similarity]N
1028,šālilu[plunderer]N
1029,ilūtu[godhead]N
1030,tarahhu[bank]N
1031,šapru[pledge]N
1032,šuttu[dream]N
1033,egerrû[utterance]N
1034,parzillu[iron]N
1035,huṣannu[sash]N
1036,šēlūtu[pointed-blade]N
1037,šēltu[sharp-blade]N
1038,nādu[sharp?]AJ
1039,hamṭu[quick]AJ
1040,asmātu[(a-type-of-horse-trappings)]N
1041,buṭnu[terebinth]N
1042,paṭāru[untie]V
1043,mašû[forget]V
1044,igāru[wall]N
1045,musukkannu[Magan-tree]N
1046,iṣu[tree]N
1047,šumēlu[left-side]N
1048,martu[gall-bladder]N
1049,ubānu[finger]N
1050,kisittu[branches]N
1051,mašmaššu[incantation-priest]N
1052,šūquru[very-valuable]AJ
1053,mīrānu[young-dog]N
1054,uhummiš[like-a-cliff]AV
1055,šadālu[be(come)-wide]V
1056,arāru[curse]V
1057,ṣarāšu[spread-out]V
1058,gilittu[terror]N
1059,šaddihu[far-reaching]AJ
1060,parādu[be(come)-scared]V
1061,nashu[torn]AJ
1062,labšu[clothed]AJ
1063,agašgû[youngest-son]N
1064,tamītu[oath]N
1065,aršu[dirty]AJ
1066,ṣubātu[textile]N
1067,kubukku[strength]N
1068,āliku[goer]N
1069,līdānu[chick]N
1070,urīṣu[male-goat]N
1071,rīmu[wild-bull]N
1072,šattu[year]N
1073,šalšu[third]AJ
1074,rūqu[distant-one]N
1075,bēlūtu[rule]N
1076,kadrû[present]N
1077,tabāku[heap-up]V
1078,takkassu[unworked-block]N
1079,kapru[village]N
1080,matāhu[lift]V
1081,karābu[pray]V
1082,šaplu[underside]N
1083,šâlu[ask]V
1084,namaddu[darling]N
1085,nābû[one-who-calls-by-name]N
1086,ušultu[vein]N
1087,ṣuppu[decorated]AJ
1088,šaluššani[the-year-before-last]AV
1089,šazbussu[consignment]N
1090,arkû[rear]AJ
1091,pānû[first]AJ
1092,mazzizu[standing]N
1093,kuppû[snow]N
1094,šulmānu[greeting-gift]N
1095,nāʾidu[one-who-is-attentive]N
1096,takālu[trust]V
1097,nuʾʾudu[very-praiseworthy]AJ
1098,dekû[raise]V
1099,nâšu[rock]V
1100,pišru[release]N
1101,nazāqu[creak]V
1102,rubû[prince]N
1103,mūšu[night]N
1104,dullu[trouble]N
1105,qīšu[forest]N
1106,qanû_N[reed]N
1107,tālittu[offspring]N
1108,igirû[heron]N
1109,asurrakku[subterranean-waters]N
1110,apu[reed-bed]N
1111,satālu[plant]V
1112,šahû[pig]N
1113,kupru[bitumen]N
1114,ṣillu[shade]N
1115,šeriktu[present]N
1116,mašāʾu[take-away-by-force]V
1117,zakû[be(come)-clear]V
1118,unqu[ring]N
1119,hasāsu[be(come)-conscious]V
1120,leʾû[be-able]V
1121,kamû[bound]AJ
1122,utullu[herdsman]N
1123,ṣibittu[seizure]N
1124,Anūtu[position-of-An]N
1125,rubātu[queen]N
1126,lēqû[one-who-takes]N
1127,hāmimu[(grain)-gatherer]N
1128,hamuttu[haste]N
1129,hurbāšu[frost]N
1130,rašubbatu[terrifying-appearance]N
1131,melemmu[fearsome-radiance]N
1132,ṭīdu[mud]N
1133,ṣarpu[burnt]AJ
1134,esēqu[incise]V
1135,liptu[undertaking]N
1136,nâhu[(meaning-unknown)]V
1137,pāšilu[crawling-one]N
1138,lumāšu[constellation]N
1139,Sebettu[Seven]DN
1140,tukultu[trust]N
1141,danānu_V[be(come)-strong]V
1142,šiāmu[fix]V
1143,Bel[1]DN
1144,isimmānu[ration]N
1145,muttabbiltu[female-servant]N
1146,palāšu[perforate]V
1147,salmu[peaceful]AJ
1148,hurratu[hole]N
1149,edēlu[shut]V
1150,pašāru[loosen]V
1151,kukkallu[fat-tailed-sheep]N
1152,šuparzuhu[make-abundant]V
1153,gumāhu[prize-bull]N
1154,zību[food-offering]N
1155,nakliš[artistically]AV
1156,rēštû[first]AJ
1157,šuqultu[weight]N
1158,parṣu[rite]N
1159,nakriš[like-an-enemy]AV
1160,šebēru[break]V
1161,anzillu[taboo]N
1162,arītu[shield]N
1163,katāru[get-(as)-help]V
1164,talālu[stretch]V
1165,šalpu[unsheathed]AJ
1166,tašlīšu[third-man-(of-a-chariot-crew)]N
1167,namāšu[set-(oneself)-in-motion]V
1168,kalbānātu[(a-siege-instrument)]N
1169,yašibu[battering-ram]N
1170,zūku[infantry]N
1171,dimtu[tower]N
1172,lawu[surrounded]AJ
1173,himṣu[fatty-tissue]N
1174,pilšu[breach]N
1175,salqu[boiled]AJ
1176,dalālu[praise]V
1177,tanittu[praise]N
1178,šahtu_AJ[reverent]AJ
1179,tanattu[praise]N
1180,wašru[submissive]AJ
1181,Erra[1]DN
1182,ritmuku[bathed]AJ
1183,paršu[excrement]N
1184,urqītu[greenery]N
1185,sapsapu[moustache]N
1186,illūriš[like-a-(red)-flower]AV
1187,magarru[wheel]N
1188,raggu_N[wicked-person]N
1189,apālu[pay]V
1190,têrtu[instruction]N
1191,Šamaš[1]DN
1192,āmeru[that-sees]N
1193,kunnu[fixed]AJ
1194,ša-rēši[eunuch]N
1195,šāqû[butler]N
1196,mūgu[contingent]N
1197,rebû[fourth]NU
1198,šikittu[form]N
1199,šalāšiu[third]NU
1200,pūhu[exchange]N
1201,tarpašû[area]N
1202,elēnû[upper]AJ
1203,tadānu[give]V
1204,labāriš[to-become-old]AV
1205,qâpu[fall-down]V
1206,temmēnu[foundation]N
1207,anāhu[be(come)-tired]V
1208,bānû[creator]N
1209,epēšu[do]V
1210,kīdītu[exterior-part]N
1211,kibarru[boat-of-inflated-skins?]N
1212,kubšu[headcloth]N
1213,mêšu[disregard]V
1214,eleppu[ship]N
1215,Dagan[1]DN
1216,gitmālu_AJ[perfect]AJ
1217,damqu[good-one]N
1218,eṭlu[manly-one]N
1219,lamdu[knowing]AJ
1220,ša-šalputti[(meaning-uncertain)]N
1221,miṭṭu[(a-divine-weapon)]N
1222,mupattû[one-who-opens]N
1223,enūtu[lordship]N
1224,imtu[poison]N
1225,rîtu[pasture]N
1226,muttetendu[conspirator]N
1227,halpu[slipped-into]AJ
1228,tarīku[darkness?]N
1229,mašqītu[watering-place]N
1230,nammušīšu[mobile-one]N
1231,ezzetu[fury]N
1232,īnīšu[eye]N
1233,awātu[word]N
1234,ṭēmu[(fore)thought]N
1235,rabû_AJ[big]AJ
1236,sebe[seven]NU
1237,rigmu[voice]N
1238,dalāhu[disturb]V
1239,šubtu[dwelling]N
1240,šemû[hearing]AJ
1241,palû[reign-(of-a-king)]N
1242,erṣetu[earth]N
1243,minâtušu[limbs]N
1244,miqit[fall]N
1245,hubūru[bustle]N
1246,šittu[sleep]N
1247,šamāmu[injure]V
1248,dakāku[gambol]V
1249,rehû_V[pour-out]V
1250,ṣehhertu[young-girl]N
1251,itūlu[lie-down]V
1252,ṭuhdu[abundance]N
1253,mīšaru[justice]N
1254,šiqlu[shekel]N
1255,zikrūtu[manliness]N
1256,šattišamma[year-by-year]AV
1257,dīšu[(spring)-growth]N
1258,šībūtu[old-age]N
1259,madbaru[steppe]N
1260,šiptu[wording]N
1261,šunūlu[laid-down]AJ
1262,rihûtu[progeny]N
1263,šārtu[hair]N
1264,hīpu[break(age)]N
1265,šalû[submerge-oneself-in]V
1266,umunnû[blood]N
1267,nāriš[like-a-river]AV
1268,lasmu[speedy]AJ
1269,udru[Bactrian-camel]N
1270,ašâtu[reins]N
1271,etellu[pre-eminent-one]N
1272,bukru[son]N
1273,ramāku[bathe]V
1274,erpetu[cloud]N
1275,barāqu[lighten]V
1276,mūtu[death]N
1277,inim[word]N
1278,šiptu[incantation]N
1279,ušparu[staff]N
1280,zāninūtu[rôle-of-provisioner]N
1281,duššupu[sweetened]AJ
1282,warkītu[posterity]N
1283,mithurtu[convergence]N
1284,lurmu[ostrich]N
1285,munakkipu[one-who-gores]N
1286,gāmilu[merciful]AJ
1287,mēlû[height]N
1288,sugullu[herd]N
1289,qitrubu[attack]N
1290,nasqu[chosen]AJ
1291,suhurmāšu[(mythical)-goat-fish]N
1292,pašhu[(a-hand-held-weapon)]N
1293,tikku[neck]N
1294,dūru[(city)-wall]N
1295,Muzibsa[1]DN
1296,narāmtu[beloved-(woman)]N
1297,tizqāru[supreme]AJ
1298,rubûtu[rulership]N
1299,rēmēnû[merciful]AJ
1300,sekretu[enclosed-(woman)]N
1301,ṣehēru[be(come)-small]V
1302,abu[father]N
1303,kippu[loop]N
1304,ṣalāmu[be(come)-black]V
1305,umāmu[animal]N
1306,ṣābu[people]N
1307,wabālu[bring]V
1308,ṣulû[supplication]N
1309,upnu[(cupped)-hand]N
1310,šanîš[otherwise]AV
1311,zamāru[sing]V
1312,ṣullû[beseech]V
1313,napištu[throat]N
1314,qaštu[bow]N
1315,kunukku[seal]N
1316,kidinnūtu[exempt-status]N
1317,baṭlu[ceased]AJ
1318,labīru[old-one]N
1319,mukinnu[witness]N
1320,kânu[be(come)-permanent]V
1321,kidudû[rites]N
1322,mašqû[watering-place]N
1323,šêlu[sharpen]V
1324,ṣabtu[captured]AJ
1325,šitkunu[situated]AJ
1326,šapû[be(come)-silent]V
1327,šūrišam[(meaning-unknown)]AV
1328,kalîš[totally]AV
1329,kanāku[seal]V
1330,kamû[bind]V
1331,irtu[breast]N
1332,nakru[enemy]N
1333,ašāru[sink-down]V
1334,ummuru[chosen]AJ
1335,taklu[reliable]AJ
1336,pitluhu[feared]AJ
1337,nibzu[(a-kind-of)-document]N
1338,Tašmetu[1]DN
1339,kitnušu[submissive]AJ
1340,ūmussu[daily]AV
1341,rēʾû[shepherd]N
1342,enšu_N[weak-one]N
1343,dannu[strong-one]N
1344,habālu_V[do-wrong]V
1345,buʾāru[happiness]N
1346,qatû[ended]AJ
1347,ahrītu[later-time]N
1348,zārû[scattering]N
1349,balṭūtu[state-of-being-alive]N
1350,muštālu[one-who-considers]N
1351,qablu[hips]N
1352,warāqu[be(come)-green-yellow]V
1353,našarbuṭu[flit]V
1354,Ninlil[1]DN
1355,inhu[hardship]N
1356,têrtu[instruction]N
1357,ēdiš[alone]AV
1358,tašaddad[draw]V
1359,eršemmakku[(an-Emesal-cult-lament)]N
1360,eršahungû[(an-Emesal-cult-lament)]N
1361,Duranki[1]DN
1362,ŋar[place]V/t
1363,šiddu[length]N
1364,Anzu[1]DN
1365,rēštu[beginning]N
1366,maṣû[correspond]V
1367,Ištar[1]DN
1368,alālu[hang-up]V
1369,pīlu[limestone]N
1370,kišādu[neck]N
1371,kišittu[achievement]N
1372,abnu[stone]N
1373,ištiššu[once]AV
1374,muddišu[restorer]N
1375,mušamqitu[one-who-overthrows]N
1376,šarhu[proud]AJ
1377,alkakātu[ways-of-life]N
1378,lītu[cow]N
1379,epištu[deed]N
1380,šaṭāru[write]V
1381,qerbu[centre]N
1382,kakkabī[star]N
1383,hammāʾu[rebel]N
1384,abunnatu[umbilical-cord]N
1385,bibbu[(a-kind-of-wild-sheep)]N
1386,ešû_V[confuse]V
1387,tibûtu_1[rise]N
1388,ummānu[army]N
1389,nakru[strange]AJ
1390,piqittu[provisioning]N
1391,kayyamānû[reliable]AJ
1392,erbû[locust]N
1393,arāhu[hasten]V
1394,ušmannu[camp]N
1395,gerû[be(come)-hostile]V
1396,katmu[covered]AJ
1397,šanû[do-twice]V
1398,ṣīru_2[exalted-one]N
1399,šallatu[plundered-thing(s)]N
1400,šalālu[carry-off]V
1401,kašādu[reach]V
1402,mādu[many]AJ
1403,līm[thousand]NU
1404,būšu[goods]N
1405,rīmāniš[like-a-wild-bull]AV
1406,zaqru[high]AJ
1407,nagāšu[go-to(wards)]V
1408,namrāṣu[hardship]N
1409,rakābu[ride]V
1410,našû[lift]V
1411,līmâ[one-thousandfold]AV
1412,rēṣūtu[help]N
1413,lēʾîš[powerfully]AV
1414,tūrtu[restitution]N
1415,Ninkura[1]DN
1416,kirû[garden]N
1417,tillatu[vine]N
1418,eqlu[field]N
1419,arqu[green]AJ
1420,zaqpu[erected]AJ
1421,qannu[fringe]N
1422,pannigu[(a-pastry-or-bread)]N
1423,ūṣu[arrow(head)]N
1424,naṣmadu[harness]N
1425,azmarû[lance]N
1426,agālu[donkey]N
1427,ereqqu[cart]N
1428,mūrnisqu[select-young-animal]N
1429,išpatu[quiver]N
1430,šappatu[(a-pottery-vessel)]N
1431,sahāru[go-around]V
1432,šamnu[oil]N
1433,ādiru[full-of-awe]N
1434,tabrītu[vision]N
1435,apluhtu[armour]N
1436,qablu[battle]N
1437,unūtu[merchandise]N
1438,dabdû[defeat]N
1439,tillu[(military)-equipment]N
1440,mahāṣu[beat]V
1441,pēthallu[equid]N
1442,ašamšāniš[like-a-dust-storm]AV
1443,qadištu[(a-type-of-priestess)]N
1444,sâru[rotate]V
1445,murassibu[one-who-smites]N
1446,naphu[blown-on]AJ
1447,ruqqu[thinness]N
1448,kabtu[important-one]N
1449,šērtu[morning]N
1450,šehṭu_N[jump]N
1451,umšu[heat]N
1452,takrīṣu[gnawing-away]N
1453,kaspu[silver]N
1454,kak-dāmi[bloodstained-weapon]N
1455,zenûtu[anger]N
1456,namûtu[desolation]N
1457,hamâtu[help]N
1458,hamṭiš[quickly]AV
1459,ālik-ilki[performer-of-state-service]N
1460,šaddu[(a-chest-or-container)]N
1461,arkītu[later]AV
1462,qabaltīu[central]AJ
1463,abūsu[storehouse]N
1464,lismu[running]N
1465,ēribu[enterer]N
1466,mašennu[(an-administrator)]N
1467,lamādu[learn]V
1468,kiškattû[craftsman]N
1469,hammu[gathered-(to-oneself)]AJ
1470,wāšipu[sorcerer]N
1471,išippu[(a-purification-priest)]N
1472,ašlu[rush]N
1473,angubbû[standing-in-the-sky]N
1474,pirištu[secret-plot]N
1475,kalû[lamentation-priest]N
1476,ṣuppān[unit]N
1477,nāru[musician]N
1478,mahru[front]N
1479,mupparšu[flying]AJ
1480,šalgu[snow]N
1481,kūṣu[coldness]N
1482,šapāku[heap-up]V
1483,dannatu[fortified-(place)]N
1484,idu[arm]N
1485,petû[open]V
1486,ṣimittu[binding]N
1487,āpiru[crowned-one]N
1488,muribbu[one-who-makes-tremble]N
1489,nâdu[praised]AJ
1490,wusmu[appropriateness]N
1491,Ellilbanda[1]DN
1492,anantu[battle]N
1493,karūbu[reverently-greeted-one]N
1494,ziqqurratu[ziggurat]N
1495,nanhuzu[inflamed]AJ
1496,išātiš[on-fire]AV
1497,itaddu[covered]AJ
1498,ūmiš[like-a-storm]AV
1499,nadāru[be(come)-wild]V
1500,illatu[band]N
1501,pādû[forgiving]AJ
1502,riksu[binding]N
1503,kaṣāru[tie]V
1504,piššatu[ointment]N
1505,alapû[seaweed]N
1506,taktīmu[(textile)-cover]V
1507,rābiṣu['lurker'-demon]N
1508,napṭu[naphtha]N
1509,lemnu_AJ[bad]AJ
1510,hiāru[choose]V
1511,mūtānu[epidemic]N
1512,šēdu[protective-deity]N
1513,šutātû[being-in-opposition]AJ
1514,rapāšu[be(come)-broad]V
1515,palkû[wide]AJ
1516,hasīsu[ear]N
1517,uṣṣurtu[plan]N
1518,bašû[be]V
1519,rapšu[wide]AJ
1520,bišītu[property]N
1521,Sin[1]DN
1522,qarrādu[warlike]N
1523,malāku[discuss]V
1524,nâhu[rest]V
1525,ekdu[wild]AJ
1526,nu[not]V/i
1527,biz[trickle]V/t
1528,kāšidu[conqueror]N
1529,mulaʾʾiṭu[one-who-encircles]N
1530,huršānu[mountain(s)]N
1531,pālihu[one-who-reveres]N
1532,pāṭu[edge]N
1533,mušarbû[one-who-makes-surpassing]N
1534,alādu[give-birth-(to)]V
1535,arītu[pregnant-(woman)]N
1536,šuhhû[have-(illicit)-sexual-intercourse]V
1537,entu[priestess]N
1538,tarbaṣu[courtyard]N
1539,nušurrû[reduction]N
1540,lawû[surround]V
1541,zakkāru[man]N
1542,unnutu[faint]AJ
1543,ziqnu[beard]N
1544,šaqû[be(come)-high]V
1545,sāmu[red]AJ
1546,izuzzu[stand]V
1547,urkiš[later]AV
1548,matīma[ever]AV
1549,laššu[(there)-is-not]V
1550,hurrušu[bound]AJ
1551,ṣippatu[fruit-orchard]N
1552,parāku[lie-across]V
1553,dīnu[legal-decision]N
1554,dabābu[speak]V
1555,herû[dig]V
1556,muhalliqu[one-who-destroys]N
1557,mušpardû[one-who-illuminates]N
1558,dāʾipu[repeller]N
1559,parāʾu[cut-off]V
1560,muʾabbitu[one-who-destroys]N
1561,mahru[that-can-be-faced]AJ
1562,lemnu[bad-one]N
1563,musallimtu[one-who-reconciles]N
1564,šabsu[angry]AJ
1565,sullumu[reconciled]AJ
1566,amēlūti[mankind]N
1567,ittu[peculiarity]N
1568,ṭahādu[flourish]V
1569,šabāsu[be(come)-angry]V
1570,rahṣu[confident]AJ
1571,laputtû[lieutenant]N
1572,muparriru[one-who-scatters]N
1573,sinnišu[female]AJ
1574,mukabbisu[one-who-treads-down]N
1575,dāʾišu[thresher]N
1576,imbû[fibre]N
1577,šû[(a-stone)]N
1578,mušahmitu[one-who-burns]N
1579,hitmuṭu[burning-one]N
1580,kanšu[submissive-one]N
1581,ṣehru_1[small-one]N
1582,tappûtu[common-cause]N
1583,akû[weak-one]N
1584,sāhiru[turning]N
1585,ūsu[straight-path]N
1586,dunnu[power]N
1587,lulīmu[red-deer]N
1588,baʾūlātu[people]N
1589,ihzu[learning]N
1590,emūqu[strength]N
1591,nēmequ[wisdom]N
1592,gattu[form]N
1593,zaqnu[bearded]AJ
1594,baqāmu[pluck]V
1595,sahālu[prick]V
1596,šibbu[belt]N
1597,niksu[cutting-(off)]N
1598,šanîš[alternatively]AV
1599,mešēnu[sandal]N
1600,karšu[stomach]N
1601,ziqtu[sting]N
1602,nabāṭu[be(come)-bright]V
1603,rapaštu[loin]N
1604,nīšu_2[lifting]N
1605,maqtu[fallen]AJ
1606,ṭehû[be(come)-near-to]V
1607,ebbu[bright]AJ
1608,napardû[shining-brightly]AJ
1609,simmu[wound]N
1610,nussuqu[select(ed)]AJ
1611,lazzu[enduring]AJ
1612,nummuru[very-bright]AJ
1613,tānēhu[moaning]N
1614,alû[(an-evil-demon)]N
1615,šarku[pus]N
1616,muštahmiṭu[blazing]AJ
1617,šamšu[sun]N
1618,lāʾiṭu[one-who-wraps-itself-around]N
1619,rappu[hoop]N
1620,ašarēdu[first-and-foremost-one]N
1621,mugallitu[troublemaker]N
1622,qardu_AJ[valiant]AJ
1623,šanānu[equal]V
1624,qemû[grind]V
1625,nêru_V[strike]V
1626,abūbāniš[like-a-flood]AV
1627,urinnu[eagle]N
1628,watû[find]V
1629,wašṭu[stiff-one]N
1630,iššiakkūtu[ensi-ship]N
1631,nizmatu[desire]N
1632,halāqu[be(come)-lost]V
1633,aggiš[furiously]AV
1634,erēšu[sow]V
1635,nekelmû[frown-at]V
1636,zēru[seed(s)]N
1637,sikkatu[yeast]N
1638,perʾu[bud]N
1639,nannābu[offspring]N
1640,sakāpu[push-down]V
1641,bīšu[bad]AJ
1642,karṣu[slander]N
1643,dibbu[words]N
1644,ramānu[self]N
1645,ilūtu[divinity]N
1646,ištanassi[call]V
1647,iṣṣūru[bird]N
1648,erû[eagle]N
1649,Palil[1]DN
1650,ašarēdu[first-and-foremost]AJ
1651,nagbu[underground-water]N
1652,akālu[eat]V
1653,šīru[flesh]N
1654,Ea[1]DN
1655,zenû_AJ[angry]AJ
1656,kamlu[angry]AJ
1657,raʾbu[raging]AJ
1658,uššušu[very-distressed]AJ
1659,salāmu[be(come)-at-peace]V
1660,raʾābu[shake]V
1661,šēʾu[neighbour]N
1662,bābtu[city-quarter]N
1663,zenû_V[be(come)-angry]V
1664,ali[where?]AV
1665,salātu[family]N
1666,Nanaya[1]DN
1667,enzu[goat]N
1668,simtu[appropriate-symbol]N
1669,kimtu[family]N
1670,naptanu[meal(-time)]N
1671,eṭemmu[ghost]N
1672,qalû[roasted]AJ
1673,nēhu[calm]AJ
1674,qâlu[pay-attention]V
1675,maqātu[fall]V
1676,īnu[eye]N
1677,narāmu[loved-one]N
1678,naʾdu[attentive]AJ
1679,mušteʾʾû[repeatedly-searching]N
1680,qurdu[warriorhood]N
1681,iltu[goddess]N
1682,kašūšu[(divine-weapon)]N
1683,waqû[wait-(for)]V
1684,palhiš[fearfully]AV
1685,lānu[form]N
1686,bāštu[dignity]N
1687,šurruhu[very-proud]AJ
1688,minītu[measure]N
1689,qibītu[speech]N
1690,rabû_V[to-be-big]V
1691,nakādu[beat]V
1692,dikuggallu[chief-justice]N
1693,bakru[foal]N
1694,anāqāte[she-camels]N
1695,ibilu[camel]N
1696,kamāsu[kneel]V
1697,giskimmu[sign]N
1698,kabattu[liver]N
1699,tēnû[substitute]N
1700,epertu[(baked)-brickwork]N
1701,makāṣu[slaughtering-block]N
1702,šalāpu[pull-out]V
1703,mašku[skin]N
1704,šillatu[impudence]N
1705,šulušīu[three-year-old]AJ
1706,asliš[like-sheep]AV
1707,libittu[mudbrick]N
1708,armu[mountain-goat]N
1709,šupšuqu[very-laborious]AJ
1710,zuqtu[mountain-peak]N
1711,birku[knee]N
1712,ramû[be(come)-soft]V
1713,muškēnu[dependant]N
1714,šadû[east]N
1715,šaqû[high]AJ
1716,munehhu[who-repulses]N
1717,dapīnu[overbearing-one]N
1718,imhullu[destructive-wind]N
1719,šitmuru[very-wild]AJ
1720,rasābu[smite]V
1721,šāru[wind]N
1722,naplusu[look]N
1723,apkallatu[wise-woman]N
1724,gāmirtu[controller]N
1725,ṣābittu[recipient]N
1726,muballittu[reviver]N
1727,abrātu[populace]N
1728,nashuru[favourable-attention]N
1729,mītu[dead-man]N
1730,kippatu[circle]N
1731,markasu[bond]N
1732,arītu[pregnant-one]N
1733,kasû[captive]N
1734,akāšu[walk]V
1735,maqtu[fallen-one]N
1736,ahhāzu[seizer]N
1737,gillatu[sin]N
1738,pašāru[release]V
1739,danānu_N[power]N
1740,gabbu[totality]N
1741,nadānu[give]V
1742,pû[mouth]N
1743,ardu[slave]N
1744,bītu[house]N
1745,Nabu[1]DN
1746,aṣû[go-out]V
1747,ṣumbu[wheel]N
1748,abātu_2[run-away]V
1749,wašābu[sit-(down)]V
1750,kussû[chair]N
1751,šarrūtu[kingship]N
1752,sisû[horse]N
1753,redû[accompany]V
1754,ahu[arm]N
1755,huršānu[mountain]N
1756,uggugu[angry]AJ
1757,kirimmu[(crook-of)-arm]N
1758,hatānu[protect]V
1759,diāšu[tread-down]V
1760,ahītu[side]N
1761,ekletu[darkness]N
1762,haṣānu[hug]V
1763,ezziš[furiously]AV
1764,babālu[carry]V
1765,edû_N[flood]N
1766,šipṭu[threat]N
1767,kaššu[massive]AJ
1768,rakbû[mounted-messenger]N
1769,ziāqu[blow]V
1770,abūbu[flood]N
1771,Meslamtaea[1]DN
1772,mašāʾu[rob]V
1773,rīšu[celebrated]AJ
1774,tēbû[arising]AJ
1775,Ellil[1]DN
1776,milku[advice]N
1777,hadîš[happily]AV
1778,zikru[utterance]N
1779,māhāzu[shrine]N
1780,wiāṣu[be(come)-too-little]V
1781,Sarranu[(a-group-of-deities-or-their-impersonators)]DN
1782,šadāhu[walk-forward]V
1783,isqu[lot]N
1784,nēšu[lion]N
1785,ašru[place]N
1786,narkabtu[chariot]N
1787,šangû[priest]N
1788,Issar-Aššuritu[Assyrian-Ištar]DN
1789,Šarrat-nipha[1]DN
1790,galamāhu[chief-lamentation-priest]N
1791,sīru[(meaning-uncertain)]N
1792,ša-muhhi-bēt-Aššur[warden-of-the-temple-of-Aššur]N
1793,Bel-tarbaṣi[1]DN
1794,Kunuš-kadru[1]DN
1795,ṣēlu[rib]N
1796,ša-šadādi[rickshaw]N
1797,mušabriqu[one-who-strikes]N
1798,zāwiānu[enemy]N
1799,parakku[dais]N
1800,erbe[four]NU
1801,kibru[bank]N
1802,tiāmtu[sea]N
1803,mitru_AJ[strong]AJ
1804,nigiṣṣu[crack]N
1805,šuttinnu[bat]N
1806,mīšariš[in-justice]AV
1807,haṣāṣu[snap-off]V
1808,sakālu[acquire]V
1809,sikiltu[acquisition(s)]N
1810,ṣalmu[black-one]N
1811,naprušu[fly]V
1812,mukannišu[subjugator]N
1813,abullu[gate]N
1814,bēltu[lady]N
1815,tāhāzu[battle]N
1816,ummānu[military-force]N
1817,mātu[land]N
1818,mahrû_N[first-one]N
1819,guqqû[(a-monthly-offering)]N
1820,tiqnu[embellishment]N
1821,šuklulu_V[complete]V
1822,ruṣṣunu[loud-voiced]AJ
1823,wāšibu[sitting]N
1824,ṭupšarrūtu[status-or-employment-of-scribe]N
1825,mušerbu[one-who-makes-surpassing]N
1826,tēbû[pulsating]AJ
1827,šaqû[high-one]N
1828,naṭālu[look]V
1829,tuqumtu[battle]N
1830,Tiamat[1]DN
1831,ṭēmu[report]N
1832,šanû[be(come)-changed]V
1833,palāhu[fear]V
1834,qabû[say]V
1835,tību[arousal]N
1836,sāru[fan]N
1837,lemuttu[evil]N
1838,ša-tēlissi[purification-device]N
1839,šahāṭu_1[tear-away]V
1840,paṭāru[loosen]V
1841,etēqu[proceed]V
1842,tebû[arise]V
1843,nagû[region]N
1844,lumnu[evil]N
1845,šarāku[present]V
1846,pašallu[(an-alloy-of-gold)]N
1847,qanû_V[acquire]V
1848,šalummatu[radiance]N
